"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-25","2014","05","25","†","27.5","","8.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-26","2014","05","26","†","29.5","","16.0","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-27","2014","05","27","†","29.5","","19.0","","24.3","","0.0","","6.3","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-28","2014","05","28","†","17.5","","13.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-29","2014","05","29","†","20.5","","12.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-30","2014","05","30","†","25.5","","10.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-05-31","2014","05","31","†","24.0","","8.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-01","2014","06","01","†","27.5","","6.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-02","2014","06","02","†","28.5","","10.5","","19.5","","0.0","","1.5","","8.8","","0.0","","8.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-03","2014","06","03","†","28.0","","18.5","","23.3","","0.0","","5.3","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-04","2014","06","04","†","22.5","","11.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-05","2014","06","05","†","17.5","","10.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-06","2014","06","06","†","25.0","","8.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-07","2014","06","07","†","26.5","","7.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-08","2014","06","08","†","21.0","","11.0","","16.0","","2.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-09","2014","06","09","†","27.0","","13.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-10","2014","06","10","†","25.0","","12.5","","18.8","","0.0","","0.8","","2.2","","0.0","","2.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-11","2014","06","11","†","25.5","","16.5","","21.0","","0.0","","3.0","","32.2","","0.0","","32.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-12","2014","06","12","†","26.5","","16.5","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-13","2014","06","13","†","24.0","","17.5","","20.8","","0.0","","2.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-14","2014","06","14","†","20.0","","10.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-15","2014","06","15","†","22.0","","8.5","","15.3","","2.7","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-16","2014","06","16","†","27.5","","10.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-17","2014","06","17","†","30.5","","13.5","","22.0","","0.0","","4.0","","21.0","","0.0","","21.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-18","2014","06","18","†","24.5","","18.0","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-19","2014","06","19","†","25.0","","17.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-20","2014","06","20","†","22.5","","11.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-21","2014","06","21","†","24.5","","12.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-22","2014","06","22","†","26.5","","10.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-23","2014","06","23","†","24.0","","12.5","","18.3","","0.0","","0.3","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-24","2014","06","24","†","28.5","","18.0","","23.3","","0.0","","5.3","","7.2","","0.0","","7.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-25","2014","06","25","†","24.0","","18.5","","21.3","","0.0","","3.3","","35.2","","0.0","","35.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-26","2014","06","26","†","27.5","","17.0","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-27","2014","06","27","†","28.0","","14.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-28","2014","06","28","†","30.0","","16.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-29","2014","06","29","†","30.5","","17.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-06-30","2014","06","30","†","30.0","","20.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-01","2014","07","01","†","30.0","","23.0","","26.5","","0.0","","8.5","","5.0","","0.0","","5.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-02","2014","07","02","†","29.5","","19.0","","24.3","","0.0","","6.3","","1.4","","0.0","","1.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-03","2014","07","03","†","23.5","","15.0","","19.3","","0.0","","1.3","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-04","2014","07","04","†","24.0","","11.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-05","2014","07","05","†","27.5","","11.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-06","2014","07","06","†","27.5","","15.5","","21.5","","0.0","","3.5","","16.4","","0.0","","16.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-07","2014","07","07","†","29.0","","19.5","","24.3","","0.0","","6.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-08","2014","07","08","†","25.5","","18.0","","21.8","","0.0","","3.8","","9.4","","0.0","","9.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-09","2014","07","09","†","22.0","","14.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-10","2014","07","10","†","22.5","","9.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-11","2014","07","11","†","25.5","","10.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-12","2014","07","12","†","28.0","","12.5","","20.3","","0.0","","2.3","","4.0","","0.0","","4.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-13","2014","07","13","†","29.0","","21.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-14","2014","07","14","†","24.0","","15.0","","19.5","","0.0","","1.5","","6.0","","0.0","","6.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-15","2014","07","15","†","25.0","","15.0","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-16","2014","07","16","†","22.0","","13.0","","17.5","","0.5","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-17","2014","07","17","†","24.0","","8.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-18","2014","07","18","†","26.0","","9.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-19","2014","07","19","†","22.5","","13.5","","18.0","","0.0","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-20","2014","07","20","†","25.0","","16.5","","20.8","","0.0","","2.8","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-21","2014","07","21","†","29.0","","15.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-22","2014","07","22","†","29.5","","16.0","","22.8","","0.0","","4.8","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-23","2014","07","23","†","23.0","","19.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-24","2014","07","24","†","24.0","","12.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-25","2014","07","25","†","25.5","","10.5","","18.0","","0.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-26","2014","07","26","†","26.5","","15.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-27","2014","07","27","†","29.0","","20.0","","24.5","","0.0","","6.5","","83.6","","0.0","","83.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-28","2014","07","28","†","21.0","","15.0","","18.0","","0.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-29","2014","07","29","†","22.0","","13.5","","17.8","","0.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-30","2014","07","30","†","23.5","","12.0","","17.8","","0.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-07-31","2014","07","31","†","25.5","","12.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-01","2014","08","01","†","27.5","","15.0","","21.3","","0.0","","3.3","","64.6","","0.0","","64.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-02","2014","08","02","†","27.0","","14.0","","20.5","","0.0","","2.5","","3.8","","0.0","","3.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-03","2014","08","03","†","27.5","","16.5","","22.0","","0.0","","4.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-04","2014","08","04","†","28.0","","16.0","","22.0","","0.0","","4.0","","10.4","","0.0","","10.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-05","2014","08","05","†","25.0","","16.5","","20.8","","0.0","","2.8","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-06","2014","08","06","†","25.5","","14.0","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-07","2014","08","07","†","24.5","","14.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-08","2014","08","08","†","25.5","","12.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-09","2014","08","09","†","26.5","","12.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-10","2014","08","10","†","27.5","","12.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-11","2014","08","11","†","27.5","","16.5","","22.0","","0.0","","4.0","","18.4","","0.0","","18.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-12","2014","08","12","†","27.0","","18.0","","22.5","","0.0","","4.5","","18.6","","0.0","","18.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-13","2014","08","13","†","22.0","","17.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-14","2014","08","14","†","17.5","","12.5","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-15","2014","08","15","†","23.0","","12.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-16","2014","08","16","†","21.5","","12.5","","17.0","","1.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-17","2014","08","17","†","23.5","","14.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-18","2014","08","18","†","22.5","","11.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-19","2014","08","19","†","22.5","","9.0","","15.8","","2.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-20","2014","08","20","†","25.0","","16.0","","20.5","","0.0","","2.5","","1.0","","0.0","","1.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-21","2014","08","21","†","26.0","","18.0","","22.0","","0.0","","4.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-22","2014","08","22","†","26.5","","17.0","","21.8","","0.0","","3.8","","5.6","","0.0","","5.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-23","2014","08","23","†","22.5","","19.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-24","2014","08","24","†","24.5","","16.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-25","2014","08","25","†","27.0","","15.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-26","2014","08","26","†","31.0","","16.0","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-27","2014","08","27","†","24.0","","17.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-28","2014","08","28","†","22.5","","11.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-29","2014","08","29","†","23.5","","10.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-30","2014","08","30","†","29.5","","16.0","","22.8","","0.0","","4.8","","1.2","","0.0","","1.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-08-31","2014","08","31","†","29.0","","22.5","","25.8","","0.0","","7.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-01","2014","09","01","†","27.0","","16.5","","21.8","","0.0","","3.8","","1.8","","0.0","","1.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-02","2014","09","02","†","25.0","","18.0","","21.5","","0.0","","3.5","","20.2","","0.0","","20.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-03","2014","09","03","†","27.0","","13.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-04","2014","09","04","†","28.5","","14.5","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-05","2014","09","05","†","31.0","","20.0","","25.5","","0.0","","7.5","","32.0","","0.0","","32.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-06","2014","09","06","†","21.5","","16.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-07","2014","09","07","†","23.5","","10.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-08","2014","09","08","†","23.5","","9.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-09","2014","09","09","†","22.5","","16.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-10","2014","09","10","†","23.0","","15.0","","19.0","","0.0","","1.0","","39.6","","0.0","","39.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-11","2014","09","11","†","15.5","","13.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-12","2014","09","12","†","15.5","","8.5","","12.0","","6.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-13","2014","09","13","†","13.5","","7.5","","10.5","","7.5","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-14","2014","09","14","†","15.0","","2.5","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-15","2014","09","15","†","18.5","","6.5","","12.5","","5.5","","0.0","","5.2","","0.0","","5.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-16","2014","09","16","†","19.0","","8.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-17","2014","09","17","†","21.0","","5.5","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-18","2014","09","18","†","15.0","","8.0","","11.5","","6.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-19","2014","09","19","†","14.5","","4.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-20","2014","09","20","†","25.0","","7.5","","16.3","","1.7","","0.0","","5.4","","0.0","","5.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-21","2014","09","21","†","23.5","","18.0","","20.8","","0.0","","2.8","","11.4","","0.0","","11.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-22","2014","09","22","†","15.5","","8.5","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-23","2014","09","23","†","23.0","","7.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-24","2014","09","24","†","23.5","","8.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-25","2014","09","25","†","22.5","","9.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-26","2014","09","26","†","25.0","","8.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-27","2014","09","27","†","26.0","","9.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-28","2014","09","28","†","26.0","","10.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-29","2014","09","29","†","25.5","","11.5","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-09-30","2014","09","30","†","19.5","","14.5","","17.0","","1.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-01","2014","10","01","†","16.0","","14.0","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-02","2014","10","02","†","19.0","","14.0","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-03","2014","10","03","†","22.5","","13.5","","18.0","","0.0","","0.0","","19.8","","0.0","","19.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-04","2014","10","04","†","13.5","","10.0","","11.8","","6.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-05","2014","10","05","†","13.5","","2.0","","7.8","","10.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-06","2014","10","06","†","17.5","","8.0","","12.8","","5.2","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-07","2014","10","07","†","18.0","","8.5","","13.3","","4.7","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-08","2014","10","08","†","13.5","","10.0","","11.8","","6.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-09","2014","10","09","†","15.0","","4.5","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-10","2014","10","10","†","14.0","","4.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-11","2014","10","11","†","14.0","","0.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-12","2014","10","12","†","13.0","","-0.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-13","2014","10","13","†","15.0","","4.5","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-14","2014","10","14","†","23.5","","11.5","","17.5","","0.5","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-15","2014","10","15","†","17.0","","14.5","","15.8","","2.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-16","2014","10","16","†","19.5","","12.0","","15.8","","2.2","","0.0","","35.8","","0.0","","35.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-17","2014","10","17","†","17.0","","11.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-18","2014","10","18","†","11.0","","8.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-19","2014","10","19","†","9.5","","2.5","","6.0","","12.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-20","2014","10","20","†","11.0","","3.5","","7.3","","10.7","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2014-10-21","2014","10","21","†","10.5","","7.5","","9.0","","9.0","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
